StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q4,Q6,Q7,Q9,Q11,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,n_40hz_rating_1,n_40hz_rating_2,n_40hz_rating_3,n_40hz_rating_4,n_40hz_rating_5,n_40hz_rating_6,n_40hz_rating_7,Q149_First Click,Q149_Last Click,Q149_Page Submit,Q149_Click Count,n_info1,Q38_First Click,Q38_Last Click,Q38_Page Submit,Q38_Click Count,Q40_First Click,Q40_Last Click,Q40_Page Submit,Q40_Click Count,Q80_First Click,Q80_Last Click,Q80_Page Submit,Q80_Click Count,no_info_40hz_rating_1,no_info_40hz_rating_2,no_info_40hz_rating_3,no_info_40hz_rating_4,no_info_40hz_rating_5,no_info_40hz_rating_6,no_info_40hz_rating_7,Q148_First Click,Q148_Last Click,Q148_Page Submit,Q148_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,ps_info2,Q47_First Click,Q47_Last Click,Q47_Page Submit,Q47_Click Count,ps_40hz_rating_1,ps_40hz_rating_2,ps_40hz_rating_3,ps_40hz_rating_4,ps_40hz_rating_5,ps_40hz_rating_6,ps_40hz_rating_7,Q147_First Click,Q147_Last Click,Q147_Page Submit,Q147_Click Count,ps_brown_warning,Q63_First Click,Q63_Last Click,Q63_Page Submit,Q63_Click Count,Q136_First Click,Q136_Last Click,Q136_Page Submit,Q136_Click Count,pb_40Hz_ratings_1,pb_40Hz_ratings_2,pb_40Hz_ratings_3,pb_40Hz_ratings_4,pb_40Hz_ratings_5,pb_40Hz_ratings_6,pb_40Hz_ratings_7,Q145_First Click,Q145_Last Click,Q145_Page Submit,Q145_Click Count,pb_brown_info1,Q142_First Click,Q142_Last Click,Q142_Page Submit,Q142_Click Count,brown_ratings_1,brown_ratings_2,brown_ratings_3,brown_ratings_4,brown_ratings_5,brown_ratings_6,brown_ratings_7,Q146_First Click,Q146_Last Click,Q146_Page Submit,Q146_Click Count,prior_expectancy_NPS_GROUP,prior_expectancy,40hz_expectancy_NPS_GROUP,40hz_expectancy,brown_expectancy_NPS_GROUP,brown_expectancy,post_expectancy_NPS_GROUP,post_expectancy,noise_sensitivity_1,noise_sensitivity_2,noise_sensitivity_3,noise_sensitivity_4,noise_sensitivity_5,gender,age,Q2,Q28,SC0,PROLIFIC_PID
2021-08-02 03:07:20,2021-08-02 03:17:30,0,98.183.197.193,100,610,1,2021-08-02 03:17:31,R_2Qh8CjG7piEHT9h,,,,,36.796905517578125,-76.1797027587890625,anonymous,EN,1,60ff1afcf198913957916ff5,2,Wired Apple headphones,4,14.902,42.006,43.071,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.277,6.277,131.773,1,1,1,1,7,5,5,1,5.73,30.612,32.099,19,"5,7,9",5.657,5.657,135.427,1,0,4,3,0,0,0,0,1.977,14.444,15.371,15,2,8,3,9,1,4,3,10,6,6,6,6,2,2,23,Wired Apple headphones,Oranges,1,60ff1afcf198913957916ff5
2021-08-02 03:02:51,2021-08-02 03:17:36,0,107.77.230.90,100,884,1,2021-08-02 03:17:37,R_1nOy1dIBNQ8ZwbZ,,,,,34.0543975830078125,-118.2440032958984375,anonymous,EN,1,6102756a2155046fe8b0acb5,2,wired/bluetooth,4,112.984,112.984,114.495,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,150.063,0,1,1,1,4,1,6,1,8.214,21.302,31.239,7,0,0,130.546,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,3,0,2.759,12.942,18.46,7,1,2,1,1,1,0,1,0,5,3,1,1,1,1,33,wired/bluetooth,sliced oranges,1,6102756a2155046fe8b0acb5
2021-08-02 03:06:01,2021-08-02 03:17:48,0,94.14.7.6,100,706,1,2021-08-02 03:17:48,R_1PSqFsj4QAYjE33,,,,,54.0771026611328125,-0.2306060791015625,anonymous,EN,1,61065a951ba33316abb42a29,2,"Apple, wired and in ear ",4,33.166,62.556,65.623,4,9.806,9.806,132.835,1,1,1,1,5,1,3,1,8.937,43.42,45.28,11,"5,7,9",18.719,25.655,37.817,5,4.414,5.803,128.877,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6.22,19.461,21.402,10,2,7,1,1,1,0,1,2,2,4,5,5,4,2,37,"Apple, wired and in ear","Orange ",1,61065a951ba33316abb42a29
2021-08-02 03:10:55,2021-08-02 03:18:09,0,220.240.5.81,100,433,1,2021-08-02 03:18:09,R_2zewjcuc2wX3ZWe,,,,,-33.8715057373046875,151.200592041015625,anonymous,EN,1,60fda66754020cdeca95e154,2,Apple earphones- wired,4,25.621,25.621,26.249,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,124.74,0,2,4,2,3,2,2,1,19.797,28.491,29.037,7,0,0,125.297,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,4,3,4,0,7.808,13.752,14.405,7,1,6,1,2,1,2,1,6,5,4,3,5,5,2,22,Apple earphones- wired,orange,1,60fda66754020cdeca95e154
2021-08-02 03:03:01,2021-08-02 03:18:15,0,82.37.38.226,100,913,1,2021-08-02 03:18:15,R_2tsMSNJ4y6UUMFG,,,,,51.737701416015625,-1.2053985595703125,anonymous,EN,1,5c2677e6ec10810001431001,2,"Beyerdynamic DT 880 32ohm edition, Wired",4,24.347,24.347,25.058,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,126.652,0,2,5,5,5,4,6,1,4.725,16.098,19.776,10,"5,7,9",19.102,19.102,125.351,1,1,2,3,4,3,2,0,1.29,8.158,8.692,7,1,3,1,6,1,4,1,6,4,5,5,4,2,1,21,"Beyerdynamic DT 880 32 ohm, wired",A cut orange in front of a whole orange.,1,5c2677e6ec10810001431001
2021-08-02 03:04:54,2021-08-02 03:18:16,0,82.29.90.116,100,801,1,2021-08-02 03:18:16,R_brXMYl4ggxvZY6B,,,,,52.4723968505859375,-1.463592529296875,anonymous,EN,1,60e755cf5ec06c3e4561906f,2,Apple air pods,4,7.901,44.257,45.554,3,8.93,8.93,132.629,1,1,1,1,1,1,2,1,10.632,69.854,103.593,10,"5,7,9",28.937,33.197,42.647,3,5.734,5.734,129.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,3.015,21.242,27.38,9,1,0,1,0,2,7,1,5,1,2,5,4,4,2,19,Apple air pods,Oranges,1,60e755cf5ec06c3e4561906f
2021-08-02 03:06:48,2021-08-02 03:18:21,0,2.122.96.47,100,693,1,2021-08-02 03:18:21,R_1BOQ7NcVaab42Ae,,,,,55.9409027099609375,-3.2938995361328125,anonymous,EN,1,5b71dd8e3736d40001755621,2,"apple, wired, in ear",4,62.566,62.566,64.201,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,136.32,0,1,1,1,6,1,1,1,10.008,29.359,31.287,7,0,0,129.527,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,6.245,21.962,28.378,7,1,1,1,2,1,3,1,4,6,6,4,4,2,2,36,"apple, wired, in ear",orange,1,5b71dd8e3736d40001755621
2021-08-02 03:03:11,2021-08-02 03:18:59,0,94.3.92.225,100,947,1,2021-08-02 03:18:59,R_3ltGrbtE0T6yifn,,,,,51.5131072998046875,-3.1587982177734375,anonymous,EN,1,5f8723434e7e5f0da862a556,2,Wired in-ear headphones,4,39.775,40.803,42.16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",64.282,131.811,132.786,2,1,1,1,7,6,5,1,12.034,44.742,45.747,15,"5,7,9",0,0,127.572,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,0,4.845,30.246,31.114,10,1,1,2,7,2,7,3,9,6,6,6,6,1,2,50,Wired in-ear headphones,"One whole orange, one half an orange, a segment of an orange and two leaves.",1,5f8723434e7e5f0da862a556
2021-08-02 03:03:21,2021-08-02 03:19:32,0,5.67.211.34,100,970,1,2021-08-02 03:19:32,R_1ItqgWgOR52ry7K,,,,,53.1658935546875,-1.2113037109375,anonymous,EN,1,60fedc2fe73ef679127800e4,2,"wired, over-ear",4,38.655,38.655,40.662,1,0,0,137.385,0,1,4,2,7,2,3,1,15.571,34.379,36.715,8,"5,7,9",28.551,51.026,54.207,7,116.726,116.726,118.117,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,4,4,2,0,10.639,25.424,30.151,9,1,3,1,2,2,7,1,6,4,2,5,4,5,2,18,"wired, over-ear",an orange with some slices of orange and a few leaves,1,60fedc2fe73ef679127800e4
2021-08-02 03:08:01,2021-08-02 03:19:48,0,98.187.110.123,100,706,1,2021-08-02 03:19:48,R_27g5jE2GYQuwxY5,,,,,37.625701904296875,-97.31420135498046875,anonymous,EN,1,610719f337c2a2969a9382f9,2,"Onn, wired, in-ear",4,36.324,36.324,39.029,1,0,0,126.005,0,8,3,1,7,4,1,1,2.689,47.977,51.145,8,"5,7,9",30.051,36.286,38.332,8,0,0,128.468,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,3,7,1,2,0,3.661,23.921,29.399,8,2,8,3,10,3,9,3,9,6,6,6,6,3,2,19,"onn, wired, in-ear",orange,1,610719f337c2a2969a9382f9
2021-08-02 02:57:05,2021-08-02 03:19:57,0,86.154.119.206,100,1372,1,2021-08-02 03:19:58,R_3NCzdC2KwXVhyyC,,,,,50.82000732421875,-1.06640625,anonymous,EN,1,60ec9212ee17ee6d4945f7de,2,"Astro A40 - Wired, Over-Ear Headphones",4,33.178,33.178,33.863,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.45,15.652,140.071,2,1,1,1,7,5,5,1,3.632,14.6,17.904,8,"5,7,9",21.159,131.268,131.613,5,0,0,0,2,3,3,0,1.701,9.261,10.965,7,2,7,1,4,2,7,2,7,5,6,6,4,4,2,21,"Astro A40 - Wired, Over-Ear Headphones",A sliced orange,1,60ec9212ee17ee6d4945f7de
2021-08-02 03:10:19,2021-08-02 03:20:42,0,78.105.175.114,100,623,1,2021-08-02 03:20:43,R_2tEhfpKoAmK8cyJ,,,,,53.822601318359375,-1.5679931640625,anonymous,EN,1,60fecf59bdc46d75be2f9f85,2,Apple in ear wired standard headphones that came with the phone,4,8.735,36.453,38.33,7,9.301,9.301,132.681,1,1,1,1,6,4,5,1,9.384,40.587,41.798,15,"5,7,9",15.028,26.365,27.559,5,3.136,5.201,131.221,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7,5,5,0,2.653,18.019,19.055,13,1,3,1,6,1,1,2,8,4,5,4,5,3,2,39,Apple standard wired earphones that came with the phone,"Oranges cut in half and segments ",1,60fecf59bdc46d75be2f9f85
2021-08-02 02:52:45,2021-08-02 03:20:44,0,97.105.185.206,100,1678,1,2021-08-02 03:20:44,R_d5npTLQdZ2l8O4x,,,,,31.0261993408203125,-97.61309814453125,anonymous,EN,1,60fe52dcf70f8cb7aa533a25,2," in-ear",4,230.707,261.414,303.2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.588,50.331,229.022,2,4,3,3,2,2,2,1,23.352,45.35,87.722,10,"5,7,9",0,0,131.717,0,4,4,2,1,2,1,0,6.427,30.269,31.247,9,1,5,1,5,2,7,1,5,2,5,2,5,3,1,42,in-ear,Orange,1,60fe52dcf70f8cb7aa533a25
2021-08-02 02:57:37,2021-08-02 03:20:46,0,76.183.86.44,100,1389,1,2021-08-02 03:20:46,R_2pS15ht1WgxROv1,,,,,33.0287017822265625,-96.6826019287109375,anonymous,EN,1,6102afacb5dc612128416a19,2,in-ear,4,25.209,25.209,26.988,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,106.665,0,4,3,2,3,4,3,1,3.648,9.216,11.299,8,"5,7,9",0,0,154.974,0,2,3,2,2,1,2,0,8.959,24.199,26.028,11,1,4,1,6,1,4,1,3,5,3,5,4,5,1,48,in-ear,Orange,1,6102afacb5dc612128416a19
2021-08-02 03:09:42,2021-08-02 03:21:00,0,110.148.176.148,100,677,1,2021-08-02 03:21:00,R_3EEdc5HZBjMK3rc,,,,,-37.8159027099609375,144.966888427734375,anonymous,EN,1,60fe48ba175d138026cb9689,2,aipods (bluetooth),4,43.735,43.735,44.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",0,0,128.184,0,1,1,1,5,4,3,1,14.518,28.449,30.206,7,"5,7,9",0,0,127.642,0,,,,,,,,,,,,,,,,,,,,,3,2,1,2,0,1,0,8.133,33.478,34.53,10,1,3,1,6,1,6,1,3,5,3,4,3,4,2,23,"Airpods (apple) ","Orange ",1,60fe48ba175d138026cb9689
2021-08-02 03:09:35,2021-08-02 03:21:01,0,69.127.116.235,100,686,1,2021-08-02 03:21:02,R_33COoq4l6IQFKcU,,,,,40.871002197265625,-73.05100250244140625,anonymous,EN,1,5ede432f75bfd1073c1501d8,2,Wired in ear headphones Skullcandy Ink'd 2.0,4,28.464,28.464,29.274,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",0,0,127.142,0,1,1,1,6,3,1,1,13.51,34.479,39.441,8,"5,7,9",0,0,131.112,0,,,,,,,,,,,,,,,,,,,,,2,5,6,0,0,0,0,3.005,15.487,16.888,8,1,4,2,7,1,4,1,6,6,6,5,6,2,2,26,Skullcandy Ink'd 2.0 wired in-ear,An orange sliced in half as well as a single slice,1,5ede432f75bfd1073c1501d8
2021-08-02 03:09:21,2021-08-02 03:21:34,0,108.173.142.220,100,732,1,2021-08-02 03:21:35,R_1GrHZEWM8zCGAxP,,,,,51.2095947265625,-114.1313018798828125,anonymous,EN,1,6100fad499688019dec679cd,2,bluetooth,4,25.575,90.76,93.181,3,0,0,131.576,0,1,1,1,8,6,4,1,9.42,28.769,36.03,7,"5,7,9",25.937,28.309,37.215,3,0,0,130.377,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,6,5,3,0,4.139,18.302,20.649,8,1,3,2,7,1,1,1,5,4,2,2,5,4,2,19,bluetooth,this is an orange that has been sliced with some of it leaves,1,6100fad499688019dec679cd
2021-08-02 03:00:43,2021-08-02 03:22:11,0,64.20.146.80,100,1287,1,2021-08-02 03:22:11,R_3RvAKh8dPwg9ayB,,,,,32.25079345703125,-80.87180328369140625,anonymous,EN,1,60fbd186d1f82154606d8bfb,2,In ear,4,219.567,219.567,221.227,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,136.046,0,3,3,2,7,6,6,1,49.454,60.413,61.978,7,"5,7,9",0,0,152.049,0,1,1,2,6,4,5,0,2.689,8.081,24.621,7,1,3,1,2,2,8,1,3,2,2,2,2,5,1,30,In ear wired,An orange,1,60fbd186d1f82154606d8bfb
2021-08-02 03:08:32,2021-08-02 03:22:49,0,184.101.25.138,100,856,1,2021-08-02 03:22:49,R_V52fYRkXCLDXdHr,,,,,33.380401611328125,-112.02459716796875,anonymous,EN,1,6104eff863d5488ad7a39173,2,"Apple AirPods, bluetooth, in-ear",4,18.283,63.974,64.993,4,,,,,,,,,,,,,,,,,,,,,,,,,12.218,12.218,143.234,1,1,1,1,1,1,1,1,18.291,36.299,37.455,7,5.26,7.782,144.928,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,2,2,0,3.598,15.625,17.531,9,1,0,1,0,1,0,1,5,4,4,5,3,4,2,22,"Apple AirPods, bluetooth, in-ear","I can not see the picture. There is only a blue square with a question mark. ",1,6104eff863d5488ad7a39173
2021-08-02 03:08:20,2021-08-02 03:22:55,0,50.98.235.157,100,875,1,2021-08-02 03:22:56,R_1gN6aKIjrbAEvjM,,,,,49.596099853515625,-119.67459869384765625,anonymous,EN,1,60fd1a7e71e7c67d91f14121,2,"Bose, wired, in-ear",4,46.62,46.62,48.393,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",73.888,73.888,135.148,1,1,1,1,3,1,1,1,17.308,65.284,76.09,13,"5,7,9",0,0,128.979,0,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,3.011,20.435,29.163,7,1,0,1,6,1,6,1,1,3,4,4,2,5,1,20,"Bose, wired, in-ear",An orange cut in half with a slice beside it.,1,60fd1a7e71e7c67d91f14121
2021-08-02 02:59:01,2021-08-02 03:23:37,0,121.74.123.130,100,1476,1,2021-08-02 03:23:37,R_12nBzj9z0b4FERt,,,,,-43.53790283203125,172.6151123046875,anonymous,EN,1,60fdd3938b748b896f3836e1,2,Bluetooth Apple Airpods,4,130.494,130.494,131.386,1,,,,,,,,,,,,,,,,,,,,,,,,,132.403,132.403,133.395,1,1,1,1,3,1,3,1,37.88,59.104,60.178,8,0,0,126.037,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,2,0,0,52.143,64.46,65.619,7,1,2,1,0,1,0,1,2,3,5,3,3,3,2,21,Bluetooth Apple Airpods,"A full orange, half an orange and a segment of an orange ",1,60fdd3938b748b896f3836e1
2021-08-02 03:17:22,2021-08-02 03:27:42,0,66.188.32.238,100,620,1,2021-08-02 03:27:43,R_3BQj0NOSgY48yL7,,,,,43.607696533203125,-83.949798583984375,anonymous,EN,1,6102ae48f3f34044faa24e66,2,in-ear,4,28.782,28.782,30.502,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,130.814,0,5,3,4,3,3,4,1,18.319,24.695,26.044,10,"5,7,9",0,0,83.751,0,3,3,2,2,2,2,0,5.316,9.036,10.821,8,1,3,1,5,1,4,1,3,5,3,4,5,5,1,47,in-ear,Orange,1,6102ae48f3f34044faa24e66
2021-08-02 03:06:57,2021-08-02 03:27:52,0,162.211.38.8,100,1255,1,2021-08-02 03:27:53,R_3Rjsif39i7RW2Vk,,,,,38.6717071533203125,-87.5128021240234375,anonymous,EN,1,60fd28510343789b374208dd,2,wired in ear,4,81.972,81.972,83.371,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,178.686,0,1,1,1,7,5,5,1,32.546,71.17,73.409,7,"5,7,9",0,0,143.611,0,0,0,0,0,0,0,0,27.164,47.952,50.492,7,1,0,1,2,1,2,2,7,1,1,1,1,6,2,57,wired in ear,"Oranges and leaves with water droplets on them, one orange is sliced.",1,60fd28510343789b374208dd
2021-08-02 03:06:59,2021-08-02 03:53:08,0,58.166.240.90,100,2769,1,2021-08-02 03:53:09,R_3EYdhWRu6Ibdtiv,,,,,-38.0706939697265625,145.47589111328125,anonymous,EN,1,60fd1251049a3120cce63d6f,2,earphones,4,42.923,42.923,44.247,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,123.883,0,1,1,1,6,4,5,1,4.803,17.442,18.983,8,0,0,123.227,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,4,4,0,2.849,17.903,20.412,7,1,1,1,2,2,7,1,5,4,5,6,1,4,2,19,apple earphones,one uncut orange and one cut orange with two green leaves,1,60fd1251049a3120cce63d6f
2021-08-02 04:00:21,2021-08-02 04:08:10,0,109.150.212.182,100,469,1,2021-08-02 04:08:11,R_1Ka0HnauyLBvcb2,,,,,51.486602783203125,-1.7570037841796875,anonymous,EN,1,61001c566eace8c5d2026324,2,in ear,4,24.519,24.519,25.766,1,0,0,125.022,0,3,2,2,2,3,6,1,2.73,10.023,10.933,7,"5,7,9",26.143,27.354,29.223,3,0,0,124.226,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,3,2,2,0,3.252,13.273,14.398,8,1,0,1,5,1,3,1,3,2,4,4,4,4,2,23,in ear,orange,1,61001c566eace8c5d2026324
2021-08-02 17:05:06,2021-08-02 17:14:33,0,131.106.238.59,100,566,1,2021-08-02 17:14:33,R_2zo6kkOCOjCJMjf,,,,,40.595001220703125,-75.528900146484375,anonymous,EN,1,60fd820a3a4602b463460989,2,bluetooth,4,9.079,31.672,33.11,2,,,,,,,,,,,,,,,,,,,,,,,,,5.082,5.082,127.853,1,1,2,2,5,1,1,1,5.644,19.378,21.576,8,2.528,2.528,124.772,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,4,0,0,0,6.24,20.878,22.164,8,1,1,1,0,2,8,2,8,5,1,4,4,5,2,27,bluetooth,"One whole orange, one half orange, one quarter orange, and two green leaves.",1,60fd820a3a4602b463460989
2021-08-02 17:11:29,2021-08-02 17:18:14,0,65.30.145.208,100,405,1,2021-08-02 17:18:15,R_2Yy7SHgDy6lwl2x,,,,,43.1172027587890625,-88.34459686279296875,anonymous,EN,1,61070ad96cf2a82361b35cca,2,apple airpods,4,31.6,31.6,33.858,1,0,0,30.548,0,1,1,1,7,1,7,1,14.485,40.467,40.946,9,"5,7,9",6.289,12.456,13.495,7,0,0,126.012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6,4,3,0,2.056,14.79,15.226,10,2,7,1,2,2,7,2,8,2,3,2,1,6,2,26,apple airpods,oranges,1,61070ad96cf2a82361b35cca
2021-08-02 17:13:10,2021-08-02 17:20:29,0,24.4.158.205,100,439,1,2021-08-02 17:20:29,R_XL1HicYQGv2oa5j,,,,,38.3455963134765625,-122.69189453125,anonymous,EN,1,6100717fefdc2d9d19f6b92f,2,airpods,4,28.813,28.813,30.205,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",0,0,124.416,0,1,1,1,1,1,1,1,3.693,16.049,17.754,8,"5,7,9",0,0,123.01,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2.461,8.196,9.835,7,1,0,1,0,1,0,1,0,1,1,1,1,1,1,22,airpods,orange,1,6100717fefdc2d9d19f6b92f
2021-08-02 17:12:38,2021-08-02 17:20:49,0,63.155.117.122,100,490,1,2021-08-02 17:20:49,R_ZgkCvJ6QuT3Wsx3,,,,,44.06829833984375,-123.07630157470703125,anonymous,EN,1,6100f4ee3c29bb96c24d0dfe,2,Skull Candy Ear Buds,4,31.508,31.508,32.861,1,0,0,134.518,0,1,1,1,8,5,3,1,8.581,19.694,20.739,8,"5,7,9",20.576,21.988,30.209,3,0,0,124.207,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,2,2,0,2.518,9.97,11.241,7,1,0,1,0,1,1,1,5,6,3,4,2,1,2,22,Skull Candy Ear Buds,Oranges,1,6100f4ee3c29bb96c24d0dfe
2021-08-02 17:11:23,2021-08-02 17:21:15,0,71.58.218.108,100,591,1,2021-08-02 17:21:15,R_1lsD3AWSzfBKjs0,,,,,40.0305023193359375,-76.28330230712890625,anonymous,EN,1,60fef0989432a37cad93dfac,2,Apple Airpods,4,39.728,39.728,40.787,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,137.723,0,1,5,1,4,2,5,1,15.262,31.34,32.498,7,0,0,128.231,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,7.921,23.916,24.5,8,1,3,1,3,1,5,3,10,4,5,5,6,4,2,29,Apple Airpods,Orange,1,60fef0989432a37cad93dfac
2021-08-02 17:10:50,2021-08-02 17:21:15,0,174.70.124.114,100,624,1,2021-08-02 17:21:15,R_2vlcdq0Wd6b9bmy,,,,,29.9972991943359375,-90.04309844970703125,anonymous,EN,1,61073e9daf6f5f2b37ed9adc,2,bluetooth,4,3.575,31.095,32.733,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",9.366,9.366,143.399,1,3,5,1,5,5,3,1,5.516,29.681,31.524,9,"5,7,9",8.241,8.241,134.346,1,,,,,,,,,,,,,,,,,,,,,6,1,0,5,2,2,0,2.461,16.877,19.146,7,1,2,2,8,3,9,1,6,6,6,6,6,1,2,23,"bluetooth ",All I am able to see is a small white question mark in a blue box (I believe this indicates the picture cannot load),1,61073e9daf6f5f2b37ed9adc
2021-08-02 17:11:50,2021-08-02 17:21:31,0,173.22.7.115,100,581,1,2021-08-02 17:21:32,R_Z7V4f2ou1pJyMAp,,,,,44.333099365234375,-93.9844970703125,anonymous,EN,1,60fdbdce84e8273955f574d2,2,Apple Air Pods,4,33.492,33.492,34.928,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",0,0,130.691,0,1,2,1,1,1,1,1,13.81,31.956,33.956,7,"5,7,9",0,0,126.03,0,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,0,0,4.129,18.296,19.113,9,1,6,1,3,1,3,1,4,4,4,4,4,4,2,23,"Apple Air Pods, bluetooth, in-ear","one whole orange with two leaves, half of another orange and a slice of another orange",1,60fdbdce84e8273955f574d2
2021-08-02 17:12:35,2021-08-02 17:21:43,0,96.61.44.11,100,547,1,2021-08-02 17:21:43,R_1JF2x2xv3FKFswl,,,,,32.7266998291015625,-103.12870025634765625,anonymous,EN,1,6101d44beb2d2719f855f837,2,"In ear samsung headphones ",4,42.266,44.026,44.892,4,,,,,,,,,,,,,,,,,,,,,,,,,110.16,110.16,126.012,1,1,2,1,3,2,1,1,5.702,26.329,27.334,12,0,0,124.228,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,4,3,4,0,1.634,21.552,22.415,13,2,7,1,0,1,0,2,7,3,2,5,3,5,2,24,In ear samsung headphones,"An orange fruit ",1,6101d44beb2d2719f855f837
2021-08-02 17:11:51,2021-08-02 17:21:50,0,184.190.11.194,100,599,1,2021-08-02 17:21:51,R_2QPAznwnczxx1sO,,,,,33.3907928466796875,-111.91840362548828125,anonymous,EN,1,60fdae513bfebe2fe0122138,2,Apple wired in-ear,4,37.607,37.607,38.614,1,0,0,131.465,0,1,1,1,4,2,2,1,3.844,25.703,28.645,12,"5,7,9",8.439,35.802,37.23,13,0,0,123.203,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,2.767,11,12.542,7,1,2,1,3,1,6,2,8,5,6,6,2,3,2,22,apple wired in-ear,orange,1,60fdae513bfebe2fe0122138
